Component,Name,Start_Time,End_Time,Total_Time,Assembly_Time,Main_Assembly_Time,Transport_Time,Status,Transport_Delay
RAM,RAM_85,0,47768.79049141768,47768.79049141768,85,5,4,Success,-47674.79049141768
RAM,RAM_85,0,47779.658315118315,47779.658315118315,85,5,5,Success,-47684.658315118315
RAM,RAM_85,0,47791.37785316725,47791.37785316725,85,4,6,Success,-47696.37785316725
RAM,RAM_85,0,47801.55007439659,47801.55007439659,85,3,7,Success,-47706.55007439659
RAM,RAM_85,0,47815.22248848256,47815.22248848256,85,4,8,Success,-47718.22248848256
Motherboard,Motherboard_85,0,47821.62956739944,47821.62956739944,85,3,2,Success,-47731.62956739944
Motherboard,Motherboard_85,0,47831.21691319284,47831.21691319284,85,6,3,Success,-47737.21691319284
Motherboard,Motherboard_85,0,47839.313666044116,47839.313666044116,85,4,4,Success,-47746.313666044116
Motherboard,Motherboard_85,0,47852.30195052996,47852.30195052996,85,6,5,Success,-47756.30195052996
Motherboard,Motherboard_85,0,47864.28512460774,47864.28512460774,85,4,6,Success,-47769.28512460774
Motherboard,Motherboard_85,0,47875.801980021264,47875.801980021264,85,3,7,Success,-47780.801980021264
Motherboard,Motherboard_85,0,47891.416912725836,47891.416912725836,85,6,8,Success,-47792.416912725836
CoolingSystem,CoolingSystem_85,0,47897.82036498838,47897.82036498838,85,4,2,Success,-47806.82036498838
CoolingSystem,CoolingSystem_85,0,47903.115230818,47903.115230818,85,2,3,Success,-47813.115230818
CoolingSystem,CoolingSystem_85,0,47914.402574668784,47914.402574668784,85,6,4,Success,-47819.402574668784
CoolingSystem,CoolingSystem_85,0,47927.0410046217,47927.0410046217,85,6,5,Success,-47831.0410046217
CoolingSystem,CoolingSystem_85,0,47939.716457472205,47939.716457472205,85,6,6,Success,-47842.716457472205
CoolingSystem,CoolingSystem_85,0,47949.17096597001,47949.17096597001,85,2,7,Success,-47855.17096597001
CoolingSystem,CoolingSystem_85,0,47965.64157113148,47965.64157113148,85,7,8,Success,-47865.64157113148
Processor,Processor_86,0,47972.00168571086,47972.00168571086,86,4,2,Success,-47880.00168571086
Processor,Processor_86,0,47977.900221149794,47977.900221149794,86,2,3,Success,-47886.900221149794
Processor,Processor_86,0,47989.89009096433,47989.89009096433,86,7,4,Success,-47892.89009096433
Processor,Processor_86,0,47998.58886761908,47998.58886761908,86,2,5,Success,-47905.58886761908
Processor,Processor_86,0,48007.7897343185,48007.7897343185,86,3,6,Success,-47912.7897343185
Processor,Processor_86,0,48022.65788714944,48022.65788714944,86,6,8,Success,-47922.65788714944
GraphicsCard,GraphicsCard_86,0,48030.18315534992,48030.18315534992,86,5,2,Success,-47937.18315534992
GraphicsCard,GraphicsCard_86,0,48036.893779726444,48036.893779726444,86,3,3,Success,-47944.893779726444
GraphicsCard,GraphicsCard_86,0,48044.965421181965,48044.965421181965,86,4,4,Success,-47950.965421181965
GraphicsCard,GraphicsCard_86,0,48053.634004321655,48053.634004321655,86,3,5,Success,-47959.634004321655
GraphicsCard,GraphicsCard_86,0,48068.08174458688,48068.08174458688,86,7,7,Success,-47968.08174458688
GraphicsCard,GraphicsCard_86,0,48079.96090236247,48079.96090236247,86,3,8,Success,-47982.96090236247
Storage,Storage_86,0,48084.6456162117,48084.6456162117,86,2,2,Success,-47994.6456162117
Storage,Storage_86,0,48092.92437529254,48092.92437529254,86,4,4,Success,-47998.92437529254
Storage,Storage_86,0,48102.765199898604,48102.765199898604,86,4,5,Success,-48007.765199898604
Storage,Storage_86,0,48112.739141148515,48112.739141148515,86,2,6,Success,-48018.739141148515
Storage,Storage_86,0,48125.41857773672,48125.41857773672,86,5,7,Success,-48027.41857773672
Storage,Storage_86,0,48140.65557087152,48140.65557087152,86,7,8,Success,-48039.65557087152
Box,Box_86,0,48145.96339846341,48145.96339846341,86,3,2,Success,-48054.96339846341
Box,Box_86,0,48154.457720175335,48154.457720175335,86,5,3,Success,-48060.457720175335
Box,Box_86,0,48164.65141283045,48164.65141283045,86,6,4,Success,-48068.65141283045
Box,Box_86,0,48174.30363164509,48174.30363164509,86,3,5,Success,-48080.30363164509
Box,Box_86,0,48187.821682809416,48187.821682809416,86,6,6,Success,-48089.821682809416
Box,Box_86,0,48203.472689948874,48203.472689948874,86,7,7,Success,-48103.472689948874
Box,Box_86,0,48216.326406259475,48216.326406259475,86,4,8,Success,-48118.326406259475
PowerSupply,PowerSupply_86,0,48225.65663621167,48225.65663621167,86,6,2,Success,-48131.65663621167
PowerSupply,PowerSupply_86,0,48233.58390832867,48233.58390832867,86,3,3,Success,-48141.58390832867
PowerSupply,PowerSupply_86,0,48243.71669977134,48243.71669977134,86,4,5,Success,-48148.71669977134
PowerSupply,PowerSupply_86,0,48252.78572151775,48252.78572151775,86,2,6,Success,-48158.78572151775
PowerSupply,PowerSupply_86,0,48266.522891246525,48266.522891246525,86,5,7,Success,-48168.522891246525
PowerSupply,PowerSupply_86,0,48279.633728176916,48279.633728176916,86,5,8,Success,-48180.633728176916
RAM,RAM_86,0,48288.675533784626,48288.675533784626,86,6,2,Success,-48194.675533784626
RAM,RAM_86,0,48298.70574447369,48298.70574447369,86,6,3,Success,-48203.70574447369
RAM,RAM_86,0,48310.39589552354,48310.39589552354,86,6,4,Success,-48214.39589552354
RAM,RAM_86,0,48320.97447791746,48320.97447791746,86,4,5,Success,-48225.97447791746
RAM,RAM_86,0,48335.243302989664,48335.243302989664,86,7,6,Success,-48236.243302989664
Motherboard,Motherboard_86,0,48344.71045194423,48344.71045194423,86,6,2,Success,-48250.71045194423
Motherboard,Motherboard_86,0,48354.47170471522,48354.47170471522,86,6,3,Success,-48259.47170471522
Motherboard,Motherboard_86,0,48364.92437581133,48364.92437581133,86,5,4,Success,-48269.92437581133
Motherboard,Motherboard_86,0,48378.1281145667,48378.1281145667,86,6,6,Success,-48280.1281145667
Motherboard,Motherboard_86,0,48394.04178401035,48394.04178401035,86,6,8,Success,-48294.04178401035
CoolingSystem,CoolingSystem_86,0,48401.581846623216,48401.581846623216,86,4,2,Success,-48309.581846623216
CoolingSystem,CoolingSystem_86,0,48408.88641519649,48408.88641519649,86,4,3,Success,-48315.88641519649
CoolingSystem,CoolingSystem_86,0,48417.971139567424,48417.971139567424,86,5,4,Success,-48322.971139567424
CoolingSystem,CoolingSystem_86,0,48427.285192835305,48427.285192835305,86,4,5,Success,-48332.285192835305
CoolingSystem,CoolingSystem_86,0,48439.30282206722,48439.30282206722,86,5,6,Success,-48342.30282206722
CoolingSystem,CoolingSystem_86,0,48453.03066813467,48453.03066813467,86,5,7,Success,-48355.03066813467
CoolingSystem,CoolingSystem_86,0,48466.653101445336,48466.653101445336,86,4,8,Success,-48368.653101445336
Box,Box_43,0,48481.607562433994,48481.607562433994,43,6,7,Success,-48425.607562433994
Box,Box_43,0,48492.31549934313,48492.31549934313,43,2,8,Success,-48439.31549934313
RAM,RAM_43,0,48506.08728387485,48506.08728387485,43,6,7,Success,-48450.08728387485
Motherboard,Motherboard_43,0,48517.51268243391,48517.51268243391,43,6,4,Success,-48464.51268243391
Processor,Processor_87,0,48522.566337425815,48522.566337425815,87,3,2,Success,-48430.566337425815
Processor,Processor_87,0,48530.04241389685,48530.04241389685,87,2,4,Success,-48437.04241389685
Processor,Processor_87,0,48540.5183133977,48540.5183133977,87,4,5,Success,-48444.5183133977
Processor,Processor_87,0,48551.753153448044,48551.753153448044,87,5,6,Success,-48453.753153448044
Processor,Processor_87,0,48563.729784573305,48563.729784573305,87,3,8,Success,-48465.729784573305
GraphicsCard,GraphicsCard_87,0,48572.74810380235,48572.74810380235,87,7,2,Success,-48476.74810380235
GraphicsCard,GraphicsCard_87,0,48580.89350976055,48580.89350976055,87,5,3,Success,-48485.89350976055
GraphicsCard,GraphicsCard_87,0,48589.9793006867,48589.9793006867,87,4,4,Success,-48494.9793006867
GraphicsCard,GraphicsCard_87,0,48601.75912752024,48601.75912752024,87,6,5,Success,-48503.75912752024
GraphicsCard,GraphicsCard_87,0,48613.99003919377,48613.99003919377,87,5,6,Success,-48515.99003919377
GraphicsCard,GraphicsCard_87,0,48626.47674827797,48626.47674827797,87,4,7,Success,-48528.47674827797
GraphicsCard,GraphicsCard_87,0,48639.794924655405,48639.794924655405,87,5,8,Success,-48539.794924655405
Storage,Storage_87,0,48647.384232656164,48647.384232656164,87,4,2,Success,-48554.384232656164
Storage,Storage_87,0,48657.1272219104,48657.1272219104,87,4,4,Success,-48562.1272219104
Storage,Storage_87,0,48666.64722856633,48666.64722856633,87,4,5,Success,-48570.64722856633
Storage,Storage_87,0,48679.753667779,48679.753667779,87,6,6,Success,-48580.753667779
Storage,Storage_87,0,48691.805091214985,48691.805091214985,87,5,7,Success,-48592.805091214985
Box,Box_87,0,48701.770814568095,48701.770814568095,87,6,2,Success,-48606.770814568095
Box,Box_87,0,48709.40876881442,48709.40876881442,87,2,4,Success,-48616.40876881442
Box,Box_87,0,48720.88506690485,48720.88506690485,87,6,5,Success,-48622.88506690485
Box,Box_87,0,48735.68473810933,48735.68473810933,87,7,6,Success,-48635.68473810933
Box,Box_87,0,48747.91756347106,48747.91756347106,87,5,7,Success,-48648.91756347106
Box,Box_87,0,48761.863370931125,48761.863370931125,87,5,8,Success,-48661.863370931125
PowerSupply,PowerSupply_87,0,48768.76457123581,48768.76457123581,87,3,3,Success,-48675.76457123581
PowerSupply,PowerSupply_87,0,48778.8983593462,48778.8983593462,87,5,4,Success,-48682.8983593462
PowerSupply,PowerSupply_87,0,48786.02970675,48786.02970675,87,2,5,Success,-48692.02970675
PowerSupply,PowerSupply_87,0,48797.46722515688,48797.46722515688,87,4,6,Success,-48700.46722515688
PowerSupply,PowerSupply_87,0,48810.40850330824,48810.40850330824,87,5,7,Success,-48711.40850330824
PowerSupply,PowerSupply_87,0,48825.61030923563,48825.61030923563,87,6,8,Success,-48724.61030923563
RAM,RAM_87,0,48832.625211555496,48832.625211555496,87,4,2,Success,-48739.625211555496
RAM,RAM_87,0,48841.99145846972,48841.99145846972,87,5,3,Success,-48746.99145846972
RAM,RAM_87,0,48849.45198266987,48849.45198266987,87,3,4,Success,-48755.45198266987
RAM,RAM_87,0,48858.896168481064,48858.896168481064,87,3,5,Success,-48763.896168481064
RAM,RAM_87,0,48868.90649140221,48868.90649140221,87,4,6,Success,-48771.90649140221
RAM,RAM_87,0,48884.57319227089,48884.57319227089,87,7,7,Success,-48783.57319227089
RAM,RAM_87,0,48898.26055924874,48898.26055924874,87,5,8,Success,-48798.26055924874
Motherboard,Motherboard_87,0,48904.2228662788,48904.2228662788,87,3,2,Success,-48812.2228662788
Motherboard,Motherboard_87,0,48914.2015468616,48914.2015468616,87,6,3,Success,-48818.2015468616
Motherboard,Motherboard_87,0,48927.15779647196,48927.15779647196,87,7,4,Success,-48829.15779647196
Motherboard,Motherboard_87,0,48938.73007998614,48938.73007998614,87,5,5,Success,-48841.73007998614
Motherboard,Motherboard_87,0,48952.84664051739,48952.84664051739,87,7,6,Success,-48852.84664051739
Motherboard,Motherboard_87,0,48964.87193286586,48964.87193286586,87,4,8,Success,-48865.87193286586
CoolingSystem,CoolingSystem_87,0,48970.417217141425,48970.417217141425,87,2,2,Success,-48879.417217141425
CoolingSystem,CoolingSystem_87,0,48982.32944002198,48982.32944002198,87,7,3,Success,-48885.32944002198
CoolingSystem,CoolingSystem_87,0,48990.14925643103,48990.14925643103,87,2,4,Success,-48897.14925643103
CoolingSystem,CoolingSystem_87,0,48998.728634651234,48998.728634651234,87,3,5,Success,-48903.728634651234
CoolingSystem,CoolingSystem_87,0,49011.39386623253,49011.39386623253,87,4,7,Success,-48913.39386623253
CoolingSystem,CoolingSystem_87,0,49026.44000876912,49026.44000876912,87,6,8,Success,-48925.44000876912
GraphicsCard,GraphicsCard_29,0,49038.6833803692,49038.6833803692,29,7,5,Success,-48997.6833803692
Processor,Processor_88,0,49044.66597341492,49044.66597341492,88,2,2,Success,-48952.66597341492
Processor,Processor_88,0,49057.60242288403,49057.60242288403,88,6,5,Success,-48958.60242288403
Processor,Processor_88,0,49069.88862867686,49069.88862867686,88,6,6,Success,-48969.88862867686
Processor,Processor_88,0,49084.73550151911,49084.73550151911,88,6,7,Success,-48983.73550151911
Processor,Processor_88,0,49099.07345523552,49099.07345523552,88,5,8,Success,-48998.07345523552
GraphicsCard,GraphicsCard_88,0,49106.901908624866,49106.901908624866,88,5,2,Success,-49011.901908624866
GraphicsCard,GraphicsCard_88,0,49114.89337959418,49114.89337959418,88,3,4,Success,-49019.89337959418
GraphicsCard,GraphicsCard_88,0,49127.58562694764,49127.58562694764,88,7,5,Success,-49027.58562694764
GraphicsCard,GraphicsCard_88,0,49137.700855543786,49137.700855543786,88,3,6,Success,-49040.700855543786
GraphicsCard,GraphicsCard_88,0,49148.54794021065,49148.54794021065,88,3,7,Success,-49050.54794021065
GraphicsCard,GraphicsCard_88,0,49164.78777579336,49164.78777579336,88,7,8,Success,-49061.78777579336
Storage,Storage_88,0,49174.50370727179,49174.50370727179,88,6,2,Success,-49078.50370727179
Storage,Storage_88,0,49181.78158714407,49181.78158714407,88,4,3,Success,-49086.78158714407
Storage,Storage_88,0,49190.48886070749,49190.48886070749,88,3,4,Success,-49095.48886070749
Storage,Storage_88,0,49202.5529725315,49202.5529725315,88,6,5,Success,-49103.5529725315
Storage,Storage_88,0,49216.805380854654,49216.805380854654,88,7,6,Success,-49115.805380854654
Storage,Storage_88,0,49228.5419172776,49228.5419172776,88,4,7,Success,-49129.5419172776
Storage,Storage_88,0,49242.588929062644,49242.588929062644,88,5,8,Success,-49141.588929062644
Box,Box_88,0,49249.87155809952,49249.87155809952,88,5,2,Success,-49154.87155809952
Box,Box_88,0,49256.04176514705,49256.04176514705,88,3,3,Success,-49162.04176514705
Box,Box_88,0,49263.784794742525,49263.784794742525,88,3,4,Success,-49168.784794742525
Box,Box_88,0,49275.603836995055,49275.603836995055,88,5,6,Success,-49176.603836995055
Box,Box_88,0,49287.32703451374,49287.32703451374,88,4,7,Success,-49188.32703451374
Box,Box_88,0,49299.36753806123,49299.36753806123,88,3,8,Success,-49200.36753806123
PowerSupply,PowerSupply_88,0,49308.28712415038,49308.28712415038,88,4,3,Success,-49213.28712415038
PowerSupply,PowerSupply_88,0,49318.149743816284,49318.149743816284,88,4,4,Success,-49222.149743816284
PowerSupply,PowerSupply_88,0,49333.051282955894,49333.051282955894,88,7,6,Success,-49232.051282955894
PowerSupply,PowerSupply_88,0,49347.19656639462,49347.19656639462,88,6,7,Success,-49246.19656639462
PowerSupply,PowerSupply_88,0,49360.19728444773,49360.19728444773,88,4,8,Success,-49260.19728444773
RAM,RAM_88,0,49369.8376854801,49369.8376854801,88,6,2,Success,-49273.8376854801
RAM,RAM_88,0,49377.60115481685,49377.60115481685,88,4,3,Success,-49282.60115481685
RAM,RAM_88,0,49385.81103874882,49385.81103874882,88,4,4,Success,-49289.81103874882
RAM,RAM_88,0,49398.185115862994,49398.185115862994,88,7,5,Success,-49298.185115862994
RAM,RAM_88,0,49410.50867471172,49410.50867471172,88,6,6,Success,-49310.50867471172
RAM,RAM_88,0,49423.85532093709,49423.85532093709,88,5,7,Success,-49323.85532093709
RAM,RAM_88,0,49440.25117988943,49440.25117988943,88,7,8,Success,-49337.25117988943
Motherboard,Motherboard_88,0,49447.50767385965,49447.50767385965,88,4,2,Success,-49353.50767385965
Motherboard,Motherboard_88,0,49455.12492475589,49455.12492475589,88,4,3,Success,-49360.12492475589
Motherboard,Motherboard_88,0,49466.54409423559,49466.54409423559,88,6,4,Success,-49368.54409423559
Motherboard,Motherboard_88,0,49478.40998733537,49478.40998733537,88,6,5,Success,-49379.40998733537
Motherboard,Motherboard_88,0,49490.292672060656,49490.292672060656,88,5,6,Success,-49391.292672060656
Motherboard,Motherboard_88,0,49504.32053102552,49504.32053102552,88,6,7,Success,-49403.32053102552
Motherboard,Motherboard_88,0,49520.187553867494,49520.187553867494,88,6,8,Success,-49418.187553867494
CoolingSystem,CoolingSystem_88,0,49528.525006879274,49528.525006879274,88,6,2,Success,-49432.525006879274
CoolingSystem,CoolingSystem_88,0,49537.13576217699,49537.13576217699,88,4,3,Success,-49442.13576217699
CoolingSystem,CoolingSystem_88,0,49546.318676276045,49546.318676276045,88,4,4,Success,-49450.318676276045
CoolingSystem,CoolingSystem_88,0,49558.53333702114,49558.53333702114,88,6,5,Success,-49459.53333702114
CoolingSystem,CoolingSystem_88,0,49568.007426876065,49568.007426876065,88,3,6,Success,-49471.007426876065
CoolingSystem,CoolingSystem_88,0,49579.12496223265,49579.12496223265,88,3,7,Success,-49481.12496223265
Processor,Processor_44,0,49588.52832501157,49588.52832501157,44,4,5,Success,-49535.52832501157
GraphicsCard,GraphicsCard_44,0,49601.13158156977,49601.13158156977,44,4,8,Success,-49545.13158156977
Box,Box_44,0,49614.4224244003,49614.4224244003,44,5,7,Success,-49558.4224244003
Processor,Processor_89,0,49621.33810480031,49621.33810480031,89,4,2,Success,-49526.33810480031
Processor,Processor_89,0,49630.93497556283,49630.93497556283,89,5,3,Success,-49533.93497556283
Processor,Processor_89,0,49637.72897065201,49637.72897065201,89,2,4,Success,-49542.72897065201
Processor,Processor_89,0,49648.5011680279,49648.5011680279,89,5,5,Success,-49549.5011680279
Processor,Processor_89,0,49659.49623854188,49659.49623854188,89,4,6,Success,-49560.49623854188
Processor,Processor_89,0,49670.36707122685,49670.36707122685,89,3,7,Success,-49571.36707122685
Processor,Processor_89,0,49683.24445737704,49683.24445737704,89,4,8,Success,-49582.24445737704
GraphicsCard,GraphicsCard_89,0,49691.150957410646,49691.150957410646,89,3,3,Success,-49596.150957410646
GraphicsCard,GraphicsCard_89,0,49700.79968717347,49700.79968717347,89,4,4,Success,-49603.79968717347
GraphicsCard,GraphicsCard_89,0,49713.11149667204,49713.11149667204,89,6,5,Success,-49613.11149667204
GraphicsCard,GraphicsCard_89,0,49721.72734690236,49721.72734690236,89,2,6,Success,-49624.72734690236
GraphicsCard,GraphicsCard_89,0,49733.99663995429,49733.99663995429,89,4,7,Success,-49633.99663995429
GraphicsCard,GraphicsCard_89,0,49745.62676677818,49745.62676677818,89,3,8,Success,-49645.62676677818
Storage,Storage_89,0,49751.19705858319,49751.19705858319,89,3,2,Success,-49657.19705858319
Storage,Storage_89,0,49756.88774311507,49756.88774311507,89,2,3,Success,-49662.88774311507
Storage,Storage_89,0,49766.38774631847,49766.38774631847,89,3,6,Success,-49668.38774631847
Storage,Storage_89,0,49780.20482902161,49780.20482902161,89,6,7,Success,-49678.20482902161
Storage,Storage_89,0,49794.347134567346,49794.347134567346,89,6,8,Success,-49691.347134567346
Box,Box_89,0,49805.83245027846,49805.83245027846,89,7,3,Success,-49706.83245027846
Box,Box_89,0,49813.53470597647,49813.53470597647,89,2,4,Success,-49718.53470597647
Box,Box_89,0,49822.9461407348,49822.9461407348,89,3,5,Success,-49725.9461407348
Box,Box_89,0,49835.58315931907,49835.58315931907,89,5,6,Success,-49735.58315931907
Box,Box_89,0,49848.02666843776,49848.02666843776,89,5,7,Success,-49747.02666843776
Box,Box_89,0,49863.707216279116,49863.707216279116,89,6,8,Success,-49760.707216279116
PowerSupply,PowerSupply_89,0,49872.28824087374,49872.28824087374,89,5,2,Success,-49776.28824087374
PowerSupply,PowerSupply_89,0,49878.58041498625,49878.58041498625,89,2,3,Success,-49784.58041498625
PowerSupply,PowerSupply_89,0,49886.83219715826,49886.83219715826,89,4,4,Success,-49789.83219715826
PowerSupply,PowerSupply_89,0,49898.03035716553,49898.03035716553,89,6,5,Success,-49798.03035716553
PowerSupply,PowerSupply_89,0,49911.43133831885,49911.43133831885,89,6,6,Success,-49810.43133831885
PowerSupply,PowerSupply_89,0,49921.82815293905,49921.82815293905,89,3,7,Success,-49822.82815293905
PowerSupply,PowerSupply_89,0,49934.98919188988,49934.98919188988,89,4,8,Success,-49833.98919188988
RAM,RAM_89,0,49941.65276887864,49941.65276887864,89,4,2,Success,-49846.65276887864
RAM,RAM_89,0,49950.82114437112,49950.82114437112,89,5,3,Success,-49853.82114437112
RAM,RAM_89,0,49959.70850358235,49959.70850358235,89,4,4,Success,-49862.70850358235
RAM,RAM_89,0,49971.293934282214,49971.293934282214,89,6,5,Success,-49871.293934282214
RAM,RAM_89,0,49979.78783516945,49979.78783516945,89,2,6,Success,-49882.78783516945
RAM,RAM_89,0,49993.258570138816,49993.258570138816,89,6,7,Success,-49891.258570138816
RAM,RAM_89,0,50008.48051681407,50008.48051681407,89,6,8,Success,-49905.48051681407
Motherboard,Motherboard_89,0,50018.40282204132,50018.40282204132,89,6,2,Success,-49921.40282204132
Motherboard,Motherboard_89,0,50028.27429338438,50028.27429338438,89,4,4,Success,-49931.27429338438
Motherboard,Motherboard_89,0,50039.96372526478,50039.96372526478,89,6,5,Success,-49939.96372526478
Motherboard,Motherboard_89,0,50049.796439077756,50049.796439077756,89,3,6,Success,-49951.796439077756
Motherboard,Motherboard_89,0,50063.00311979144,50063.00311979144,89,6,7,Success,-49961.00311979144
Motherboard,Motherboard_89,0,50076.393451929915,50076.393451929915,89,4,8,Success,-49975.393451929915
CoolingSystem,CoolingSystem_89,0,50083.873117281466,50083.873117281466,89,4,2,Success,-49988.873117281466
CoolingSystem,CoolingSystem_89,0,50089.913041170264,50089.913041170264,89,2,3,Success,-49995.913041170264
CoolingSystem,CoolingSystem_89,0,50098.941683517296,50098.941683517296,89,5,4,Success,-50000.941683517296
CoolingSystem,CoolingSystem_89,0,50107.84949803296,50107.84949803296,89,3,5,Success,-50010.84949803296
CoolingSystem,CoolingSystem_89,0,50122.65189155878,50122.65189155878,89,7,6,Success,-50020.65189155878
CoolingSystem,CoolingSystem_89,0,50135.959919446635,50135.959919446635,89,6,7,Success,-50033.959919446635
CoolingSystem,CoolingSystem_89,0,50148.57807828591,50148.57807828591,89,4,8,Success,-50047.57807828591
Processor,Processor_90,0,50153.642467883416,50153.642467883416,90,2,2,Success,-50059.642467883416
Processor,Processor_90,0,50163.518142407425,50163.518142407425,90,5,4,Success,-50064.518142407425
Processor,Processor_90,0,50171.5064578184,50171.5064578184,90,2,5,Success,-50074.5064578184
Processor,Processor_90,0,50183.13592862939,50183.13592862939,90,5,6,Success,-50082.13592862939
Processor,Processor_90,0,50196.79439934204,50196.79439934204,90,5,7,Success,-50094.79439934204
Processor,Processor_90,0,50210.48857228822,50210.48857228822,90,5,8,Success,-50107.48857228822
GraphicsCard,GraphicsCard_90,0,50218.93068687948,50218.93068687948,90,4,3,Success,-50121.93068687948
GraphicsCard,GraphicsCard_90,0,50226.86306282039,50226.86306282039,90,3,4,Success,-50129.86306282039
GraphicsCard,GraphicsCard_90,0,50235.72990394633,50235.72990394633,90,3,5,Success,-50137.72990394633
GraphicsCard,GraphicsCard_90,0,50245.34880478482,50245.34880478482,90,3,6,Success,-50146.34880478482
GraphicsCard,GraphicsCard_90,0,50258.37318866267,50258.37318866267,90,5,7,Success,-50156.37318866267
Storage,Storage_90,0,50266.17941723535,50266.17941723535,90,5,2,Success,-50169.17941723535
Storage,Storage_90,0,50274.38113712921,50274.38113712921,90,5,3,Success,-50176.38113712921
Storage,Storage_90,0,50283.5369325931,50283.5369325931,90,4,4,Success,-50185.5369325931
Storage,Storage_90,0,50294.049939172415,50294.049939172415,90,5,5,Success,-50194.049939172415
Storage,Storage_90,0,50305.973085143676,50305.973085143676,90,4,6,Success,-50205.973085143676
Storage,Storage_90,0,50320.35014654986,50320.35014654986,90,6,7,Success,-50217.35014654986
Storage,Storage_90,0,50336.9867151949,50336.9867151949,90,7,8,Success,-50231.9867151949
Box,Box_90,0,50344.160939634465,50344.160939634465,90,4,2,Success,-50248.160939634465
Box,Box_90,0,50351.61530922603,50351.61530922603,90,3,3,Success,-50255.61530922603
Box,Box_90,0,50360.50433673152,50360.50433673152,90,3,4,Success,-50263.50433673152
Box,Box_90,0,50370.06558124725,50370.06558124725,90,3,5,Success,-50272.06558124725
Box,Box_90,0,50381.76028386398,50381.76028386398,90,5,6,Success,-50280.76028386398
Box,Box_90,0,50392.72551055653,50392.72551055653,90,3,7,Success,-50292.72551055653
Box,Box_90,0,50404.62263529555,50404.62263529555,90,3,8,Success,-50303.62263529555
PowerSupply,PowerSupply_90,0,50412.431036780516,50412.431036780516,90,4,2,Success,-50316.431036780516
PowerSupply,PowerSupply_90,0,50423.84479814667,50423.84479814667,90,6,4,Success,-50323.84479814667
PowerSupply,PowerSupply_90,0,50436.182402548824,50436.182402548824,90,6,5,Success,-50335.182402548824
PowerSupply,PowerSupply_90,0,50449.67870260212,50449.67870260212,90,6,6,Success,-50347.67870260212
PowerSupply,PowerSupply_90,0,50463.704425480515,50463.704425480515,90,5,8,Success,-50360.704425480515
RAM,RAM_90,0,50472.078656298516,50472.078656298516,90,5,2,Success,-50375.078656298516
RAM,RAM_90,0,50483.021614597434,50483.021614597434,90,7,3,Success,-50383.021614597434
RAM,RAM_90,0,50491.04610019836,50491.04610019836,90,4,4,Success,-50393.04610019836
RAM,RAM_90,0,50500.96658133877,50500.96658133877,90,3,5,Success,-50402.96658133877
RAM,RAM_90,0,50509.68409958399,50509.68409958399,90,2,6,Success,-50411.68409958399
RAM,RAM_90,0,50522.0880458674,50522.0880458674,90,5,7,Success,-50420.0880458674
RAM,RAM_90,0,50537.11612014724,50537.11612014724,90,7,8,Success,-50432.11612014724
Motherboard,Motherboard_90,0,50544.796808054845,50544.796808054845,90,3,3,Success,-50448.796808054845
Motherboard,Motherboard_90,0,50555.95749149075,50555.95749149075,90,6,4,Success,-50455.95749149075
Motherboard,Motherboard_90,0,50566.1808645493,50566.1808645493,90,5,5,Success,-50466.1808645493
Motherboard,Motherboard_90,0,50577.30125352405,50577.30125352405,90,3,7,Success,-50477.30125352405
Motherboard,Motherboard_90,0,50590.67467733067,50590.67467733067,90,4,8,Success,-50488.67467733067
CoolingSystem,CoolingSystem_90,0,50598.0735663333,50598.0735663333,90,5,2,Success,-50501.0735663333
CoolingSystem,CoolingSystem_90,0,50607.44012172674,50607.44012172674,90,5,3,Success,-50509.44012172674
CoolingSystem,CoolingSystem_90,0,50618.102584465436,50618.102584465436,90,6,4,Success,-50518.102584465436
CoolingSystem,CoolingSystem_90,0,50628.93808989166,50628.93808989166,90,4,5,Success,-50529.93808989166
CoolingSystem,CoolingSystem_90,0,50638.63571276713,50638.63571276713,90,2,6,Success,-50540.63571276713
CoolingSystem,CoolingSystem_90,0,50650.46819105761,50650.46819105761,90,4,7,Success,-50549.46819105761
CoolingSystem,CoolingSystem_90,0,50662.89583983379,50662.89583983379,90,4,8,Success,-50560.89583983379
Processor,Processor_45,0,50673.85383810091,50673.85383810091,45,2,8,Success,-50618.85383810091
GraphicsCard,GraphicsCard_45,0,50682.72505577573,50682.72505577573,45,6,2,Success,-50629.72505577573
GraphicsCard,GraphicsCard_45,0,50695.47080441443,50695.47080441443,45,3,8,Success,-50639.47080441443
PowerSupply,PowerSupply_45,0,50707.41931968088,50707.41931968088,45,6,5,Success,-50651.41931968088
PowerSupply,PowerSupply_45,0,50719.75324832578,50719.75324832578,45,5,7,Success,-50662.75324832578
Processor,Processor_91,0,50726.22373132959,50726.22373132959,91,4,2,Success,-50629.22373132959
Processor,Processor_91,0,50733.60288160156,50733.60288160156,91,4,3,Success,-50635.60288160156
Processor,Processor_91,0,50743.10554688341,50743.10554688341,91,5,4,Success,-50643.10554688341
Processor,Processor_91,0,50755.52343272261,50755.52343272261,91,6,5,Success,-50653.52343272261
Processor,Processor_91,0,50766.86869104283,50766.86869104283,91,4,6,Success,-50665.86869104283
Processor,Processor_91,0,50780.51348994515,50780.51348994515,91,6,7,Success,-50676.51348994515
Processor,Processor_91,0,50794.73819333708,50794.73819333708,91,6,8,Success,-50689.73819333708
